ID,meanvol_L,meanvol_R,meandiff,diff_low_CI,diff_hi_CI,flip_t,sdflipt,flipt_DF,LI,LI_p5,LI_p95,mask,task,bootstraps,percdata,ID
OXF17__,0.787175963,0.298510635,0.488665329,0.377682598,0.595372143,6.884152492,0.933836735,1276,0.453890345,0.33646428,0.57596273,parietal,WC,1000,5,OXF17__
OXF18__,1.034493609,0.878618132,0.155875476,-0.038506599,0.363632995,1.267152329,0.999255172,1274,0.083930377,-0.018979912,0.198286945,parietal,WC,1000,5,OXF18__
OXF19__,0.507985177,-0.186866924,0.694852101,0.608116519,0.785121427,12.75938889,0.959633499,1276,0.999876975,1,1,parietal,WC,1000,5,OXF19__
OXF20__,-0.215298097,-1.240590159,1.025292061,0.92115907,1.127874146,15.26776663,0.922360388,1276,0.710258103,0.581577711,0.861489115,parietal,WC,1000,5,OXF20__
OXF21__,-1.501466207,-1.58876151,0.087295303,-0.019074561,0.189766637,1.413750155,1.002276973,1275,0.028308257,-0.006337133,0.062387934,parietal,WC,1000,5,OXF21__
OXF22__,0.365350704,0.473159212,-0.107808508,-0.214927352,0.004545124,-1.559066444,0.943761233,1276,-0.130183798,-0.268804234,0.006218687,parietal,WC,1000,5,OXF22__
OXF23__,0.259155982,0.16223153,0.096924452,-0.030788026,0.224767947,1.197078685,0.963328927,1275,0.286456224,-0.059192177,1,parietal,WC,1000,5,OXF23__
OXF24__,1.728075972,1.431238551,0.296837421,0.193618467,0.400187742,4.811230511,1.021051426,1275,0.094188619,0.061052603,0.127407969,parietal,WC,1000,5,OXF24__
OXF25__,1.919076861,2.062238088,-0.143161226,-0.251316311,-0.035244736,-2.164731536,0.975418654,1275,-0.03583507,-0.06203968,-0.009370497,parietal,WC,1000,5,OXF25__
OXF26__,0.484789381,0.494131163,-0.009341783,-0.109654157,0.093505447,-0.153198352,0.971916399,1276,-0.013082393,-0.125729183,0.084660542,parietal,WC,1000,5,OXF26__
OXF27__,-0.250516099,-0.396126516,0.145610417,0.047074654,0.247409366,2.303182681,0.934360598,1276,0.232948708,0.069044863,0.424791225,parietal,WC,1000,5,OXF27__
BAN01__,1.953655588,1.324775277,0.628880311,0.524399137,0.739535148,9.574270457,1.000350828,673,0.192434935,0.156865503,0.232005381,cerebellar,WC,1000,5,BAN01__
BAN02__,1.359918081,1.3183627,0.041555382,-0.070020331,0.147327254,0.598221554,0.961314737,682,0.015165323,-0.026793278,0.05472622,cerebellar,WC,1000,5,BAN02__
BAN03__,-0.015827339,0.565602761,-0.5814301,-0.642321059,-0.520900742,-15.40843478,0.925582322,681,-0.984619012,-1,-0.906081198,cerebellar,WC,1000,5,BAN03__
BAN04__,1.239865167,1.380641145,-0.140775978,-0.2721724,-0.006909529,-1.658745159,0.920844978,629,-0.053075413,-0.099586887,-0.002789158,cerebellar,WC,1000,5,BAN04__
BAN05__,1.482166096,1.53836592,-0.056199825,-0.166380487,0.064892299,-0.7996863,1.009663895,552,-0.01918743,-0.05731583,0.021275053,cerebellar,WC,1000,5,BAN05__
BAN06__,1.093253067,0.701871015,0.391382053,0.285821046,0.503305591,5.715908307,0.845305675,631,0.21973844,0.151734882,0.294645342,cerebellar,WC,1000,5,BAN06__
BAN07__,1.005223283,1.045711321,-0.040488039,-0.110259608,0.030543322,-0.962009558,1.021392966,644,-0.019754227,-0.054386794,0.014826907,cerebellar,WC,1000,5,BAN07__
BAN08__,-1.482776787,-1.563288615,0.080511828,-0.007052655,0.16507552,1.517683144,0.988190353,682,0.02643739,-0.002329224,0.054455065,cerebellar,WC,1000,5,BAN08__
BAN09__,0.25983107,0.255497602,0.004333468,-0.126616877,0.139598904,0.016175588,0.979151818,665,-0.004622662,-0.291376584,0.262273538,cerebellar,WC,1000,5,BAN09__
BAN10__,1.087817976,1.084881445,0.002936531,-0.116259535,0.123826195,0.000732378,0.962514785,669,0.000548658,-0.055884865,0.054681074,cerebellar,WC,1000,5,BAN10__
BAN11__,3.019754687,2.83515259,0.184602097,-0.00208577,0.367770846,1.531961143,0.926704031,621,0.03143399,-0.000368609,0.062912849,cerebellar,WC,1000,5,BAN11__
BAN12__,1.043078226,1.25796359,-0.214885363,-0.323562913,-0.093601752,-2.924896715,0.995313119,682,-0.094416147,-0.147525267,-0.040689755,cerebellar,WC,1000,5,BAN12__
BAN13__,-0.021769135,0.734670647,-0.756439782,-0.855374182,-0.661378419,-12.50808991,0.950207243,650,-0.955781169,-1,-0.782595089,cerebellar,WC,1000,5,BAN13__
BAN14__,1.086883556,1.633993889,-0.547110333,-0.630657491,-0.464363774,-10.45474391,0.991880232,663,-0.201212799,-0.231936971,-0.170268048,cerebellar,WC,1000,5,BAN14__
BAN15__,0.797854452,1.466350232,-0.66849578,-0.828341281,-0.506959186,-6.818091171,0.895417267,668,-0.295204171,-0.356225455,-0.235677868,cerebellar,WC,1000,5,BAN15__
BAN16__,0.579224484,1.072595485,-0.493371,-0.626697353,-0.358648611,-6.147626803,0.990386759,531,-0.301096283,-0.397122775,-0.217500392,cerebellar,WC,1000,5,BAN16__
BAN17__,1.059097062,0.99962182,0.059475241,-0.059505347,0.177509742,0.802804984,0.974606849,647,0.029289671,-0.029338673,0.089319002,cerebellar,WC,1000,5,BAN17__
BAN18__,0.932710175,1.078958819,-0.146248645,-0.243768356,-0.053394072,-2.505666136,1.010703539,676,-0.073385753,-0.124923289,-0.025333513,cerebellar,WC,1000,5,BAN18__
BAN19__,1.899595003,2.629496844,-0.729901841,-0.896885749,-0.565586965,-7.155589743,1.010862356,425,-0.161205751,-0.195215298,-0.128332631,cerebellar,WC,1000,5,BAN19__
BAN21__,0.631589893,0.28894155,0.342648343,0.221010201,0.466169744,4.588649258,1.044545917,600,0.389316723,0.206431623,0.625326321,cerebellar,WC,1000,5,BAN21__
BAN22__,0.87866753,1.85096683,-0.972299301,-1.104649535,-0.848634371,-11.47713531,0.99238391,612,-0.356774723,-0.410283775,-0.308588177,cerebellar,WC,1000,5,BAN22__
BAN23__,0.549422911,1.452275835,-0.902852924,-1.054776515,-0.760626977,-10.18643326,1.020111571,681,-0.454428506,-0.554184495,-0.36646971,cerebellar,WC,1000,5,BAN23__
BAN24__,0.640729137,0.914209938,-0.273480801,-0.370092572,-0.173175401,-4.426581386,0.904216276,673,-0.17704362,-0.240938841,-0.114868964,cerebellar,WC,1000,5,BAN24__
OXF01__,2.255682771,2.947150451,-0.69146768,-0.82833582,-0.559565568,-8.251630018,0.999541811,683,-0.133256152,-0.161571858,-0.107706795,cerebellar,WC,1000,5,OXF01__
OXF02__,4.442421167,3.652452808,0.789968359,0.642645812,0.939910238,8.315021141,1.054658091,647,0.097646962,0.07978668,0.117276954,cerebellar,WC,1000,5,OXF02__
OXF03__,1.342388273,1.825146973,-0.4827587,-0.600097949,-0.363744478,-6.233377535,0.867674463,683,-0.152641725,-0.19077459,-0.115533356,cerebellar,WC,1000,5,OXF03__
OXF04__,-0.663747185,-0.655375671,-0.008371514,-0.125558349,0.107049979,-0.101576564,0.991439629,682,-0.007913967,-0.102676296,0.079618474,cerebellar,WC,1000,5,OXF04__
OXF05__,3.203886437,3.361594371,-0.157707934,-0.301737459,-0.013385464,-1.714334054,0.964081522,677,-0.024012111,-0.045934095,-0.002022793,cerebellar,WC,1000,5,OXF05__
OXF06__,0.473880567,0.359220666,0.114659901,0.014115658,0.222282256,1.696409108,0.944378681,682,0.144614194,0.019070702,0.291228114,cerebellar,WC,1000,5,OXF06__
OXF07__,1.828437782,1.750612865,0.077824917,-0.051435536,0.216798038,0.956096973,0.991067611,636,0.021563299,-0.014497011,0.059521219,cerebellar,WC,1000,5,OXF07__
OXF08__,0.428491719,0.626700968,-0.198209249,-0.287897977,-0.106571545,-3.464880225,0.957461425,641,-0.190796258,-0.284949465,-0.098044296,cerebellar,WC,1000,5,OXF08__
OXF09__,0.529447729,0.630187293,-0.100739564,-0.222404067,0.022498103,-1.377512775,1.028634294,682,-0.089113468,-0.199629633,0.017555129,cerebellar,WC,1000,5,OXF09__
OXF10__,0.786945651,1.127686363,-0.340740713,-0.467119998,-0.213846182,-4.385020882,1.006955726,660,-0.179347553,-0.252945242,-0.107450812,cerebellar,WC,1000,5,OXF10__
OXF11__,0.472005507,0.286565352,0.185440155,0.079654311,0.281597505,3.162687348,1.042631331,683,0.259320006,0.09214871,0.465793485,cerebellar,WC,1000,5,OXF11__
OXF12__,1.851849678,2.13768112,-0.285831442,-0.405957807,-0.167561724,-3.857945786,0.93933171,682,-0.071687407,-0.102461832,-0.041944296,cerebellar,WC,1000,5,OXF12__
OXF14__,0.711765635,1.418699802,-0.706934167,-0.88872833,-0.529914263,-6.385503094,0.863344495,682,-0.338009887,-0.453410894,-0.237652118,cerebellar,WC,1000,5,OXF14__
OXF15__,2.077626505,1.048602282,1.029024224,0.881403353,1.183856465,10.56239206,0.942327143,683,0.330665773,0.275748436,0.389013685,cerebellar,WC,1000,5,OXF15__
OXF16__,2.326881949,1.634531219,0.69235073,0.588271965,0.799650905,10.7023374,1.023025491,679,0.174959711,0.149630459,0.202846082,cerebellar,WC,1000,5,OXF16__
OXF17__,1.317123371,0.786250418,0.530872953,0.363097184,0.682003616,5.426464777,1.012751942,640,0.254182137,0.172470416,0.336538112,cerebellar,WC,1000,5,OXF17__
OXF18__,2.070137249,1.457258098,0.612879151,0.359871832,0.866666835,3.932095537,0.846035873,683,0.173224374,0.104829366,0.237083492,cerebellar,WC,1000,5,OXF18__
OXF19__,0.746294037,0.884695707,-0.138401669,-0.248125869,-0.024928796,-1.993725537,0.979378608,683,-0.085533143,-0.154812918,-0.014874769,cerebellar,WC,1000,5,OXF19__
OXF20__,0.903749085,1.204259272,-0.300510187,-0.445466715,-0.149926376,-3.241639726,0.987545512,683,-0.143415127,-0.216545343,-0.071605337,cerebellar,WC,1000,5,OXF20__
OXF21__,2.700815117,1.84137217,0.859442947,0.667696199,1.053782867,6.938411193,0.745027684,532,0.189201083,0.148776222,0.228078455,cerebellar,WC,1000,5,OXF21__
OXF22__,1.348921561,1.192259936,0.156661625,0.018985612,0.291608468,1.829147642,0.966462944,683,0.062110764,0.007339333,0.117554054,cerebellar,WC,1000,5,OXF22__
OXF23__,0.754095991,0.619436857,0.134659134,-0.0003109,0.274470543,1.595055449,0.9765367,658,0.099497025,-0.000232379,0.203865337,cerebellar,WC,1000,5,OXF23__
OXF24__,1.622805099,1.675377169,-0.05257207,-0.146372079,0.043452151,-0.909702977,0.990672737,681,-0.016130854,-0.044352905,0.013367745,cerebellar,WC,1000,5,OXF24__
OXF25__,3.276302483,3.376240668,-0.099938184,-0.248868191,0.040694379,-1.083726152,0.952690407,683,-0.014964175,-0.037064654,0.006222387,cerebellar,WC,1000,5,OXF25__
OXF26__,1.121729562,0.529339821,0.592389742,0.428480777,0.772498402,5.566025386,0.803300899,681,0.361042756,0.260033807,0.46542802,cerebellar,WC,1000,5,OXF26__
OXF27__,1.104945835,1.279651904,-0.174706069,-0.279208753,-0.074431857,-2.74645857,0.949965135,668,-0.073109641,-0.114674922,-0.032199222,cerebellar,WC,1000,5,OXF27__
BAN01__,0.758742758,1.52233293,-0.763590172,-0.822875028,-0.702258114,-20.04489872,0.897255118,4299,-0.335135326,-0.365191117,-0.304273613,mca,WC,1000,5,BAN01__
BAN02__,-1.042281964,-0.622523298,-0.419758666,-0.479215343,-0.361673426,-11.69637403,0.955318327,4304,-0.252574681,-0.292941721,-0.213077822,mca,WC,1000,5,BAN02__
BAN03__,-0.035669682,0.940745561,-0.976415244,-1.012195205,-0.941153588,-42.8185641,0.862483962,4293,-1,-1,-1,mca,WC,1000,5,BAN03__
BAN04__,0.751962328,1.015717496,-0.263755168,-0.303416841,-0.221549996,-10.15217901,0.982873965,4306,-0.149332724,-0.174179869,-0.124094482,mca,WC,1000,5,BAN04__
BAN05__,1.471399356,1.618958422,-0.147559066,-0.188675241,-0.106115603,-5.847005375,0.996399866,4297,-0.0477624,-0.06114004,-0.034341617,mca,WC,1000,5,BAN05__
BAN06__,-0.145478312,-0.110610996,-0.034867315,-0.078082143,0.0090604,-1.335997371,0.99772588,4258,-0.144673896,-0.365274429,0.0361782,mca,WC,1000,5,BAN06__
BAN07__,0.325733421,0.293630618,0.032102803,-0.003386784,0.062954785,1.582031131,0.973278051,4295,0.052019502,-0.005295813,0.101782684,mca,WC,1000,5,BAN07__
BAN08__,-1.955848551,-1.77207541,-0.183773141,-0.226985394,-0.143225253,-7.092518308,0.97078216,4303,-0.049297238,-0.061214972,-0.038596874,mca,WC,1000,5,BAN08__
BAN09__,-1.063558692,-1.014323199,-0.049235493,-0.089169588,-0.007255869,-1.838185162,0.942545899,4294,-0.023750316,-0.04329411,-0.003494089,mca,WC,1000,5,BAN09__
BAN10__,0.030535453,0.37597852,-0.345443067,-0.382134072,-0.307559952,-14.30640183,0.968342994,4299,-0.851056804,-1,-0.699529388,mca,WC,1000,5,BAN10__
BAN11__,1.374426682,1.309776104,0.064650578,0.006570302,0.124244316,1.66440033,0.93058373,4265,0.024103458,0.002501437,0.046871283,mca,WC,1000,5,BAN11__
BAN12__,0.425134541,0.268801519,0.156333022,0.108143375,0.206074585,5.128072869,0.973185014,4305,0.227452699,0.152160868,0.314907414,mca,WC,1000,5,BAN12__
BAN13__,-0.137114632,-0.567648425,0.430533792,0.383545889,0.48104632,13.66483671,0.987910502,4264,0.614576669,0.519281237,0.723538084,mca,WC,1000,5,BAN13__
BAN14__,0.548857202,0.758813664,-0.209956462,-0.243031304,-0.175066802,-9.547718618,0.942259149,4306,-0.160704394,-0.187455937,-0.133628696,mca,WC,1000,5,BAN14__
BAN15__,2.363628026,1.567466354,0.796161672,0.731538666,0.860962386,19.41408266,1.028570049,4285,0.202622696,0.183134828,0.220594993,mca,WC,1000,5,BAN15__
BAN16__,1.060822084,0.459576028,0.601246056,0.55342891,0.649287318,19.84268515,1.084145695,4286,0.395924709,0.357791278,0.437669391,mca,WC,1000,5,BAN16__
BAN17__,0.301277821,0.81968279,-0.518404969,-0.578598702,-0.457840608,-13.76208706,0.937272947,4295,-0.46380441,-0.533602157,-0.39512921,mca,WC,1000,5,BAN17__
BAN18__,0.780213456,0.658695055,0.1215184,0.084762662,0.157253628,5.327959212,0.987421591,4304,0.084638192,0.058884909,0.111371801,mca,WC,1000,5,BAN18__
BAN19__,-0.213779462,1.231580938,-1.445360401,-1.490318467,-1.398852879,-48.86432834,1.106147039,4305,-1,-1,-1,mca,WC,1000,5,BAN19__
BAN21__,-0.240286618,0.578509382,-0.818795999,-0.869449747,-0.768953161,-25.99068751,0.950530639,4309,-1,-1,-1,mca,WC,1000,5,BAN21__
BAN22__,0.621949488,0.534202871,0.087746617,0.034223736,0.141108406,2.582859775,0.951425091,4290,0.075835243,0.029245575,0.120749432,mca,WC,1000,5,BAN22__
BAN23__,0.375249837,0.082550355,0.292699482,0.24094279,0.348768208,9.036658363,1.008553288,4291,0.646232261,0.501587262,0.80665325,mca,WC,1000,5,BAN23__
BAN24__,0.506135527,0.364366564,0.141768963,0.096377473,0.185902914,5.361240151,1.030390879,4292,0.163536158,0.109932779,0.216893417,mca,WC,1000,5,BAN24__
OXF01__,1.499987423,0.989532008,0.510455415,0.437044621,0.584368334,10.91803882,0.967714915,4298,0.20525829,0.173847422,0.237042277,mca,WC,1000,5,OXF01__
OXF02__,1.971990693,2.672795213,-0.70080452,-0.764569062,-0.632845343,-16.9489786,0.910906232,4288,-0.150921873,-0.164745799,-0.13649783,mca,WC,1000,5,OXF02__
OXF03__,0.852257734,0.312081822,0.540175912,0.481996783,0.598110237,15.35229594,0.998929579,4298,0.465676232,0.40057451,0.534694405,mca,WC,1000,5,OXF03__
OXF04__,-1.043865155,-0.87771687,-0.166148285,-0.219388743,-0.1149725,-4.880156391,0.965336311,4301,-0.086629919,-0.116882835,-0.058587012,mca,WC,1000,5,OXF04__
OXF05__,2.674189834,2.520911244,0.15327859,0.097415321,0.211555429,4.355717902,0.98799037,4308,0.029488263,0.018759967,0.040425103,mca,WC,1000,5,OXF05__
OXF06__,0.403023092,0.288759334,0.114263758,0.073462618,0.153563881,4.69957122,0.990908751,4309,0.166369555,0.103582046,0.233684428,mca,WC,1000,5,OXF06__
OXF07__,0.624177629,0.620515065,0.003662565,-0.068442101,0.075868025,0.089565439,0.999269581,4302,0.003655962,-0.051744696,0.061967096,mca,WC,1000,5,OXF07__
OXF08__,0.564736472,0.327147691,0.237588781,0.195493862,0.27941916,8.626403401,0.922555591,4307,0.267554531,0.214614174,0.326402197,mca,WC,1000,5,OXF08__
OXF09__,0.351425779,0.266814183,0.084611597,0.03903877,0.130107019,2.99351951,0.985661499,4249,0.138159785,0.061713337,0.218083497,mca,WC,1000,5,OXF09__
OXF10__,0.621226154,0.218983817,0.402242337,0.346173114,0.456799328,11.51543624,0.9756963,4307,0.481921151,0.39324524,0.576664412,mca,WC,1000,5,OXF10__
OXF11__,0.210972576,0.381037781,-0.170065205,-0.211324092,-0.127844984,-6.558273201,0.949836937,4307,-0.28939745,-0.371292669,-0.209371374,mca,WC,1000,5,OXF11__
OXF12__,1.391108399,1.670687555,-0.279579156,-0.342242412,-0.218703814,-7.239819159,0.962776255,4287,-0.09136521,-0.111343868,-0.071177634,mca,WC,1000,5,OXF12__
OXF14__,0.750718495,0.491346838,0.259371657,0.194446863,0.329749013,6.077810753,0.98861995,4298,0.210353368,0.149183622,0.276648141,mca,WC,1000,5,OXF14__
OXF15__,0.913488649,1.301475435,-0.387986785,-0.437648151,-0.339541266,-12.11217515,0.916594355,4301,-0.175281988,-0.198175155,-0.152047964,mca,WC,1000,5,OXF15__
OXF16__,1.635502806,1.591162845,0.04433996,-0.009793849,0.09713299,1.340000576,0.964660652,4301,0.013714857,-0.003017722,0.029563527,mca,WC,1000,5,OXF16__
OXF17__,0.78660222,0.754253922,0.032348298,-0.021810697,0.085858751,0.906743717,0.934268691,4300,0.021150475,-0.014093983,0.056448541,mca,WC,1000,5,OXF17__
OXF18__,0.878914705,1.190311849,-0.311397143,-0.394699307,-0.226013853,-5.722633347,0.963895017,4308,-0.150520926,-0.191840484,-0.109493454,mca,WC,1000,5,OXF18__
OXF19__,0.794970432,0.697274447,0.097695985,0.045961754,0.147411104,3.178144348,1.004236166,4304,0.065642338,0.030360598,0.099735954,mca,WC,1000,5,OXF19__
OXF20__,0.603631429,-0.362914546,0.966545975,0.909667938,1.024228602,27.31463468,1.015109388,4306,1,1,1,mca,WC,1000,5,OXF20__
OXF21__,-0.5021646,-0.633914278,0.131749678,0.084024332,0.180171861,4.313983826,0.968502595,4301,0.116281399,0.072294708,0.160061251,mca,WC,1000,5,OXF21__
OXF22__,0.546599202,0.76559407,-0.218994868,-0.276429857,-0.161122387,-6.226169308,0.959739915,4308,-0.167456617,-0.213313605,-0.123295961,mca,WC,1000,5,OXF22__
OXF23__,0.330616013,0.784628829,-0.454012816,-0.521646446,-0.389778871,-10.82455317,0.939816118,4306,-0.409543059,-0.490352612,-0.336764056,mca,WC,1000,5,OXF23__
OXF24__,2.3006581,1.894235673,0.406422427,0.354770999,0.459563688,12.55381739,1.025189947,4308,0.096924819,0.08436613,0.110010257,mca,WC,1000,5,OXF24__
OXF25__,2.000269092,2.340681135,-0.340412043,-0.403509566,-0.277421366,-8.694636432,0.929522628,4304,-0.078385083,-0.092286166,-0.064669839,mca,WC,1000,5,OXF25__
OXF26__,0.399923299,0.360227892,0.039695407,-0.017856297,0.094891375,1.101723706,0.974237405,4299,0.051218863,-0.024488306,0.123782855,mca,WC,1000,5,OXF26__
OXF27__,-0.005524511,0.009912659,-0.01543717,-0.063438775,0.032579438,-0.540476612,1.007002387,4298,-0.33840097,-1,1,mca,WC,1000,5,OXF27__
BAN01_S,2.056682172,2.026947818,0.029734354,-0.073091226,0.136055126,0.456163824,0.974822786,2085,0.007271985,-0.01806704,0.033141146,frontal,SC,1000,5,BAN01_S
BAN02_S,0.798983616,1.83570633,-1.036722714,-1.164650491,-0.898980897,-12.79832553,0.954393047,2087,-0.394271519,-0.448911925,-0.338039557,frontal,SC,1000,5,BAN02_S
BAN03_S,-0.483338757,1.174790505,-1.658129262,-1.740706955,-1.578131201,-32.24860533,0.969971141,2082,-1,-1,-1,frontal,SC,1000,5,BAN03_S
BAN04_S,1.031396938,0.778955013,0.252441925,0.146559394,0.363316325,3.769675949,0.997908187,2086,0.139137658,0.08194062,0.194409343,frontal,SC,1000,5,BAN04_S
BAN05_S,-0.062328849,0.167638677,-0.229967526,-0.28718011,-0.169539625,-6.078089164,1.003227856,2084,-0.993818028,-1,-1,frontal,SC,1000,5,BAN05_S
BAN06_S,-0.248944624,-0.104714918,-0.144229705,-0.226001561,-0.060901797,-2.880069304,0.975312777,2080,-0.43755068,-0.848611376,-0.176238863,frontal,SC,1000,5,BAN06_S
BAN07_S,0.492543623,0.411648324,0.080895299,0.025184149,0.135378584,2.381358015,0.990043848,2074,0.089580442,0.028750928,0.149444068,frontal,SC,1000,5,BAN07_S
BAN08_S,0.685758494,0.866118807,-0.180360312,-0.234642715,-0.126912135,-5.299445636,0.990700771,2083,-0.116461209,-0.153261754,-0.079903402,frontal,SC,1000,5,BAN08_S
BAN09_S,-0.436651351,-0.924572143,0.487920791,0.3894277,0.588967029,7.778615365,0.906770519,2082,0.362174719,0.264295282,0.471897855,frontal,SC,1000,5,BAN09_S
BAN10_S,0.659728344,1.698458713,-1.038730369,-1.142442113,-0.928871919,-15.53936144,0.988268496,2088,-0.44176002,-0.502702355,-0.3811284,frontal,SC,1000,5,BAN10_S
BAN11_S,1.641915432,0.839338698,0.802576734,0.672919113,0.925860497,10.38143798,0.884260734,2078,0.324002395,0.274406253,0.374366512,frontal,SC,1000,5,BAN11_S
BAN12_S,1.538210392,1.418590588,0.119619804,-0.009985791,0.245084816,1.503945455,0.99127781,2092,0.040420011,-0.003447277,0.082942375,frontal,SC,1000,5,BAN12_S
BAN13_S,1.813919682,0.899396564,0.914523118,0.82153569,1.012136035,14.88776256,0.883008785,2065,0.337453272,0.300322217,0.376949872,frontal,SC,1000,5,BAN13_S
BAN14_S,0.36272145,0.242736063,0.119985388,0.057622252,0.184678242,2.929063944,0.929511632,2087,0.20068178,0.094655853,0.311877678,frontal,SC,1000,5,BAN14_S
BAN15_S,2.259762771,0.400307357,1.859455413,1.71080011,1.9902306,21.19015778,0.976740439,2091,0.700838469,0.625156607,0.78388355,frontal,SC,1000,5,BAN15_S
BAN16_S,0.480559275,-0.515592332,0.996151607,0.885042566,1.097770103,15.81445771,1.114704971,2091,1,1,1,frontal,SC,1000,5,BAN16_S
BAN17_S,0.519699418,0.910559585,-0.390860167,-0.499068232,-0.277766744,-5.857194235,0.999427867,2088,-0.27686599,-0.378279966,-0.183670271,frontal,SC,1000,5,BAN17_S
BAN18_S,0.015859791,0.697301076,-0.681441285,-0.739238627,-0.626959697,-18.65152362,0.901506156,2092,-0.939067453,-1,-0.82166808,frontal,SC,1000,5,BAN18_S
BAN19_S,0.349872267,1.58387525,-1.234002983,-1.355965636,-1.109376128,-16.20385349,1.049165279,2092,-0.640940404,-0.746350759,-0.547176958,frontal,SC,1000,5,BAN19_S
